Time, Pellets, Tension, Position, Distance, Reward
72926.02, 41, 0, (-0.002654447 0.4479838 0), 0.7506383, -2
72927.02, 41, 0, (-0.002654447 0.4479838 0), 0.7506383, -2
72928.02, 39, 0, (-0.06586699 0.45 0), 0.9841329, -1
72929.02, 37, 0, (-0.3825334 0.45 0), 0.9476776, -2
72930.02, 35, 0, (-0.4425333 0.45 0), 1.191509, -2
72931.02, 35, 0, (-0.4958666 0.45 0), 1.148175, -2
72932.02, 35, 0, (-0.4958666 0.45 0), 1.148175, -2
72933.02, 35, 0, (-0.4958666 0.45 0), 0.9681755, -2
72934.02, 35, 0, (-0.4958666 0.45 0), 0.8058665, -2
72935.02, 35, 0, (-0.4958666 0.45 0), 0.7658665, -2
72936.02, 35, 0, (-0.4958666 0.45 0), 0.8158665, -2
72937.02, 35, 0, (-0.4958666 0.45 0), 0.7858665, -2
72938.02, 35, 0, (-0.4958666 0.45 0), 0.8541334, -2
72939.02, 35, 0, (-0.4958666 0.45 0), 0.8058665, -2
72940.02, 35, 0, (-0.4958666 0.45 0), 1.065866, -2
72941.02, 35, 0, (-0.4958666 0.45 0), 1.105867, -2
72942.02, 34, 0, (-0.2658668 0.45 0), 0.8858669, -1
72943.02, 33, 0, (-0.2925335 0.45 0), 1.192533, -1
72944.02, 31, 0, (-0.1858669 0.45 0), 1.325867, -1
72945.02, 29, 0, (0.1474663 0.45 0), 0.8684915, -1
72946.02, 28, 0, (0.15 0.2366018 0), 0.9025595, -1
72947.02, 27, 0, (0.1490949 0.0001647403 0), 0.8970274, -1
72948.02, 27, 11, (0.4424272 0 0), 0.6035304, -1
72949.02, 27, 71, (0.4424272 0 0), 0.3935306, -1
72950.02, 27, 131, (0.4424272 0 0), 0.1435307, -1
72951.02, 40, 0, (0.002336938 0.447623 0), 0.5759177, -2
72952.02, 38, 0, (-0.1474958 0.45 0), 0.7484618, -1
72953.02, 36, 0, (-0.3708289 0.45 0), 0.8228614, -2
72954.02, 34, 0, (-0.4308288 0.45 0), 1.062861, -2
72955.02, 33, 0, (-0.4908288 0.45 0), 1.152861, -2
72956.02, 33, 0, (-0.4908288 0.45 0), 1.152861, -2
72957.02, 33, 0, (-0.4908288 0.45 0), 1.102861, -2
72958.02, 33, 0, (-0.4908288 0.45 0), 0.8428617, -2
72959.02, 33, 0, (-0.4908288 0.45 0), 0.5528616, -2
72960.02, 33, 0, (-0.4908288 0.45 0), 0.7828616, -2
72961.02, 31, 0, (-0.4908288 0.45 0), 0.9908284, -2
72962.02, 28, 0, (-0.3808289 0.45 0), 1.190829, -1
72963.02, 26, 0, (-0.240829 0.45 0), 1.350829, -1
72964.02, 24, 0, (0.05250419 0.45 0), 0.8034537, -1
72965.02, 23, 0, (0.2225228 0.4499934 0), 0.5334284, -2
72966.02, 23, 0, (0.2225228 0.4499934 0), 0.5334284, -2
72967.02, 23, 0, (0.2225228 0.4499934 0), 0.5434284, -2
72968.02, 23, 0, (0.2225228 0.4499934 0), 0.8834285, -2
72969.02, 21, 0, (0.2425228 0.4499995 0), 1.163434, -2
72970.02, 19, 0, (0.2058562 0.45 0), 1.080454, -1
72971.02, 17, 0, (0.15 0.2872067 0), 1.130897, -1
72972.02, 15, 0, (0.1609824 0.004948896 0), 1.179621, -1
72973.02, 15, 0, (-0.1330421 0 0), 1.060648, -1
72974.02, 15, 3, (-0.4430418 0 0), 0.6769583, -1
72975.02, 15, 63, (-0.4963751 0 0), 0.3736252, -1
72976.02, 15, 123, (-0.4963751 0 0), 0.1536252, -1
72977.02, 14, 183, (-0.4963751 0 0), 0.2536246, -1
72978.02, 14, 243, (-0.4963751 0 0), 0.1436252, -1
72979.02, 14, 303, (-0.4963751 0 0), 0.4236252, -1
72980.02, 14, 363, (-0.4963751 0 0), 0.4336252, -1
72981.02, 14, 423, (-0.4963751 0 0), 0.1736252, -1
72982.02, 41, 0, (-0.00246956 0.4477611 0), 0.6502308, -2
72983.02, 40, 0, (-0.00246956 0.4477611 0), 0.8402307, -2
72984.02, 38, 0, (0.1473818 0.45 0), 0.9926181, -1
72985.02, 36, 0, (0.2307151 0.45 0), 0.7052428, -2
72986.02, 35, 0, (0.2307151 0.45 0), 0.5252428, -2
72987.02, 35, 0, (0.2307151 0.45 0), 0.6452428, -2
72988.02, 35, 0, (0.2307151 0.45 0), 0.7252428, -2
72989.02, 35, 0, (0.2307151 0.45 0), 0.5252428, -2
72990.02, 35, 0, (0.2307151 0.45 0), 0.5252428, -2
72991.02, 35, 0, (0.2307151 0.45 0), 0.6452428, -2
72992.02, 35, 0, (0.2307151 0.45 0), 0.9152429, -2
72993.02, 35, 0, (0.2307151 0.45 0), 0.8044052, -2
72994.02, 34, 0, (0.2307151 0.45 0), 0.9844052, -2
72995.02, 34, 0, (0.2307151 0.45 0), 0.7955949, -2
72996.02, 34, 0, (0.2307151 0.45 0), 0.9655947, -2
72997.02, 34, 0, (0.2307151 0.45 0), 0.7944052, -2
72998.02, 34, 0, (0.2307151 0.45 0), 1.084405, -2
72999.02, 34, 0, (0.2307151 0.45 0), 0.9244052, -2
73000.02, 34, 0, (0.2307151 0.45 0), 0.9655947, -2
73001.02, 32, 0, (0.2307151 0.45 0), 1.219285, -2
73002.02, 31, 0, (0.2307151 0.45 0), 1.119285, -2
73003.02, 30, 0, (0.2307151 0.45 0), 1.149285, -2
73004.02, 30, 0, (0.2307151 0.45 0), 1.089285, -2
73005.02, 30, 0, (0.2307151 0.45 0), 0.8092853, -2
73006.02, 30, 0, (0.2307151 0.45 0), 0.5292854, -2
73007.02, 30, 0, (0.2307151 0.45 0), 0.6092854, -2
73008.02, 30, 0, (0.2307151 0.45 0), 0.7992853, -2
73009.02, 30, 0, (0.2307151 0.45 0), 0.5192853, -2
73010.02, 30, 0, (0.2307151 0.45 0), 0.5192853, -2
73011.02, 30, 0, (0.2307151 0.45 0), 0.6492853, -2
73012.02, 30, 0, (0.2307151 0.45 0), 0.7192854, -2
73013.02, 30, 0, (0.2307151 0.45 0), 0.6092854, -2
73014.02, 30, 0, (0.2307151 0.45 0), 0.8492854, -2
73015.02, 30, 0, (0.2307151 0.45 0), 1.209285, -2
73016.02, 30, 0, (0.2307151 0.45 0), 1.269285, -2
73017.02, 30, 0, (0.2307151 0.45 0), 1.239285, -2
73018.02, 29, 0, (0.2307151 0.45 0), 1.240715, -2
73019.02, 28, 0, (0.2307151 0.45 0), 1.330715, -2
73020.02, 28, 0, (0.2307151 0.45 0), 1.119285, -2
73021.02, 28, 0, (0.2307151 0.45 0), 1.269285, -2
73022.02, 28, 0, (0.2307151 0.45 0), 1.139285, -2
73023.02, 28, 0, (0.2307151 0.45 0), 0.7992852, -2
73024.02, 28, 0, (0.2307151 0.45 0), 1.070715, -2
73025.02, 27, 0, (0.2307151 0.45 0), 1.290715, -2
73026.02, 25, 0, (0.2307151 0.45 0), 1.566673, -2
73027.02, 23, 0, (0.2307151 0.45 0), 1.286673, -2
73028.02, 22, 0, (0.2307151 0.45 0), 1.136673, -2
73029.02, 22, 0, (0.2307151 0.45 0), 1.136673, -2
73030.02, 22, 0, (0.2307151 0.45 0), 1.136673, -2
73031.02, 22, 0, (0.2307151 0.45 0), 1.136673, -2
73032.02, 22, 0, (0.2307151 0.45 0), 1.146673, -2
73033.02, 22, 0, (0.2307151 0.45 0), 1.406673, -2
73034.02, 22, 0, (0.2307151 0.45 0), 1.136673, -2
73035.02, 22, 0, (0.2307151 0.45 0), 1.136673, -2
73036.02, 22, 0, (0.2307151 0.45 0), 1.136673, -2
73037.02, 22, 0, (0.2307151 0.45 0), 1.136673, -2
73038.02, 22, 0, (0.2307151 0.45 0), 1.136673, -2
73039.02, 22, 0, (0.2307151 0.45 0), 1.246673, -2
73040.02, 22, 0, (0.2307151 0.45 0), 1.586673, -2
73041.02, 19, 0, (0.2307151 0.45 0), 1.787025, -2
73042.02, 18, 0, (0.2307151 0.45 0), 1.517025, -2
73043.02, 18, 0, (0.2307151 0.45 0), 1.187025, -2
73044.02, 18, 0, (0.2307151 0.45 0), 1.192975, -2
73045.02, 18, 0, (0.2307151 0.45 0), 1.262975, -2
73046.02, 18, 0, (0.2307151 0.45 0), 1.122975, -2
73047.02, 18, 0, (0.2307151 0.45 0), 1.207025, -2
73048.02, 18, 0, (0.2307151 0.45 0), 1.467025, -2
73049.02, 18, 0, (0.2307151 0.45 0), 1.737025, -2
73050.02, 18, 0, (0.2307151 0.45 0), 1.507025, -2
73051.02, 18, 0, (0.2307151 0.45 0), 1.767025, -2
73052.02, 18, 0, (0.2307151 0.45 0), 1.616997, -2
73053.02, 18, 0, (0.2307151 0.45 0), 1.406997, -2
73054.02, 18, 0, (0.2307151 0.45 0), 1.136997, -2
73055.02, 18, 0, (0.2307151 0.45 0), 1.356997, -2
73056.02, 18, 0, (0.2307151 0.45 0), 1.216997, -2
73057.02, 18, 0, (0.2307151 0.45 0), 1.136997, -2
73058.02, 18, 0, (0.2307151 0.45 0), 1.136997, -2
73059.02, 18, 0, (0.2307151 0.45 0), 1.136997, -2
73060.02, 18, 0, (0.2307151 0.45 0), 1.486997, -2
73061.02, 18, 0, (0.2307151 0.45 0), 1.706997, -2
73062.02, 18, 0, (0.2307151 0.45 0), 1.466997, -2
73063.02, 18, 0, (0.2307151 0.45 0), 1.176997, -2
73064.02, 18, 0, (0.2307151 0.45 0), 1.136997, -2
73065.02, 18, 0, (0.2307151 0.45 0), 1.136997, -2
73066.02, 18, 0, (0.2307151 0.45 0), 1.136997, -2
73067.02, 18, 0, (0.2307151 0.45 0), 1.136997, -2
73068.02, 18, 0, (0.2307151 0.45 0), 1.136997, -2
73069.02, 18, 0, (0.2307151 0.45 0), 1.136997, -2
73070.02, 18, 0, (0.2307151 0.45 0), 1.136997, -2
73071.02, 18, 0, (0.2307151 0.45 0), 1.356997, -2
73072.02, 18, 0, (0.2307151 0.45 0), 1.446999, -2
73073.02, 18, 0, (0.2307151 0.45 0), 1.106999, -2
73074.02, 17, 0, (0.2307151 0.45 0), 0.7771953, -2
73075.02, 17, 0, (0.2307151 0.45 0), 0.6871953, -2
73076.02, 16, 19, (0.2307151 0.45 0), 0.530715, -1
73077.02, 15, 29, (0.2307151 0.45 0), 0.5952428, -2
73078.02, 15, 29, (0.2307151 0.45 0), 0.7152427, -2
73079.02, 15, 29, (0.2307151 0.45 0), 1.035243, -2
73080.02, 15, 29, (0.2307151 0.45 0), 1.155595, -2
73081.02, 15, 29, (0.2307151 0.45 0), 1.265595, -2
73082.02, 15, 29, (0.2307151 0.45 0), 1.049285, -2
73083.02, 15, 29, (0.2307151 0.45 0), 0.7492853, -2
73084.02, 15, 29, (0.2307151 0.45 0), 0.5192853, -2
73085.02, 15, 29, (0.2307151 0.45 0), 0.5892853, -2
73086.02, 15, 29, (0.2307151 0.45 0), 0.9092854, -2
73087.02, 15, 29, (0.2307151 0.45 0), 0.8387303, -2
73088.02, 15, 29, (0.2307151 0.45 0), 0.7268534, -2
73089.02, 14, 29, (0.2307151 0.45 0), 0.800715, -2
73090.02, 13, 29, (0.2307151 0.45 0), 1.010715, -2
73091.02, 12, 29, (0.2307151 0.45 0), 1.244757, -2
73092.02, 12, 29, (0.2307151 0.45 0), 1.214757, -2
73093.02, 12, 29, (0.2307151 0.45 0), 1.554757, -2
73094.02, 12, 29, (0.2307151 0.45 0), 1.814757, -2
73095.02, 12, 29, (0.2307151 0.45 0), 1.820715, -2
73096.02, 12, 29, (0.2307151 0.45 0), 1.510715, -2
73097.02, 12, 29, (0.2307151 0.45 0), 1.160715, -2
73098.02, 12, 29, (0.2307151 0.45 0), 1.199285, -2
73099.02, 12, 29, (0.2307151 0.45 0), 0.9352431, -2
73100.02, 12, 29, (0.2307151 0.45 0), 0.7852431, -2
73101.02, 12, 29, (0.2307151 0.45 0), 1.135243, -2
73102.02, 12, 29, (0.2307151 0.45 0), 1.054405, -2
73103.02, 12, 29, (0.2307151 0.45 0), 1.324405, -2
73104.02, 12, 29, (0.2307151 0.45 0), 1.664405, -2
73105.02, 12, 29, (0.2307151 0.45 0), 1.760715, -2
73106.02, 12, 29, (0.2307151 0.45 0), 1.530715, -2
73107.02, 12, 29, (0.2307151 0.45 0), 1.180715, -2
73108.02, 12, 29, (0.2307151 0.45 0), 0.8207154, -2
73109.02, 12, 29, (0.2307151 0.45 0), 0.9692845, -2
73110.02, 12, 29, (0.2307151 0.45 0), 1.149285, -2
73111.02, 12, 29, (0.2307151 0.45 0), 1.269285, -2
73112.02, 12, 29, (0.2307151 0.45 0), 1.269285, -2
73113.02, 12, 29, (0.2307151 0.45 0), 1.269285, -2
73114.02, 12, 29, (0.2307151 0.45 0), 1.269285, -2
73115.02, 12, 29, (0.2307151 0.45 0), 1.189285, -2
73116.02, 12, 29, (0.2307151 0.45 0), 0.999285, -2
73117.02, 12, 29, (0.2307151 0.45 0), 0.719285, -2
73118.02, 12, 29, (0.2307151 0.45 0), 0.519285, -2
73119.02, 12, 29, (0.2307151 0.45 0), 0.519285, -2
73120.02, 12, 29, (0.2307151 0.45 0), 0.519285, -2
73121.02, 12, 29, (0.2307151 0.45 0), 0.519285, -2
73122.02, 12, 29, (0.2307151 0.45 0), 0.519285, -2
73123.02, 12, 29, (0.2307151 0.45 0), 0.519285, -2
73124.02, 12, 29, (0.2307151 0.45 0), 0.719285, -2
73125.02, 12, 29, (0.2307151 0.45 0), 0.8612697, -2
73126.02, 12, 29, (0.2307151 0.45 0), 0.9612696, -2
73127.02, 12, 29, (0.2307151 0.45 0), 1.179285, -2
73128.02, 12, 29, (0.2307151 0.45 0), 1.059285, -2
73129.02, 12, 29, (0.2307151 0.45 0), 1.179285, -2
73130.02, 12, 29, (0.2307151 0.45 0), 1.269285, -2
73131.02, 12, 29, (0.2307151 0.45 0), 1.269285, -2
73132.02, 12, 29, (0.2307151 0.45 0), 1.269285, -2
73133.02, 12, 29, (0.2307151 0.45 0), 1.169285, -2
73134.02, 12, 29, (0.2307151 0.45 0), 1.270715, -2
73135.02, 12, 29, (0.2307151 0.45 0), 1.540715, -2
73136.02, 12, 29, (0.2307151 0.45 0), 1.866673, -2
73137.02, 12, 29, (0.2307151 0.45 0), 1.436673, -2
73138.02, 12, 29, (0.2307151 0.45 0), 1.576673, -2
73139.02, 12, 29, (0.2307151 0.45 0), 1.876673, -2
73140.02, 12, 29, (0.2307151 0.45 0), 1.696673, -2
73141.02, 12, 29, (0.2307151 0.45 0), 1.726673, -2
73142.02, 12, 29, (0.2307151 0.45 0), 1.760715, -2
73143.02, 12, 29, (0.2307151 0.45 0), 1.440715, -2
73144.02, 12, 29, (0.2307151 0.45 0), 1.340715, -2
73145.02, 12, 29, (0.2307151 0.45 0), 1.600715, -2
73146.02, 12, 29, (0.2307151 0.45 0), 1.860715, -2
73147.02, 12, 29, (0.2307151 0.45 0), 1.630715, -2
73148.02, 12, 29, (0.2307151 0.45 0), 1.370715, -2
73149.02, 12, 29, (0.2307151 0.45 0), 1.490715, -2
73150.02, 12, 29, (0.2307151 0.45 0), 1.350715, -2
73151.02, 12, 29, (0.2307151 0.45 0), 1.130715, -2
73152.02, 12, 29, (0.2307151 0.45 0), 0.8707154, -2
73153.02, 12, 29, (0.2307151 0.45 0), 0.9414114, -2
73154.02, 12, 29, (0.2307151 0.45 0), 0.7852428, -2
73155.02, 12, 29, (0.2307151 0.45 0), 1.025243, -2
73156.02, 12, 29, (0.2307151 0.45 0), 1.265243, -2
73157.02, 12, 29, (0.2307151 0.45 0), 1.265243, -2
73158.02, 12, 29, (0.2307151 0.45 0), 1.109285, -2
73159.02, 12, 29, (0.2307151 0.45 0), 1.290715, -2
73160.02, 12, 29, (0.2307151 0.45 0), 1.650715, -2
73161.02, 12, 29, (0.2307151 0.45 0), 1.880715, -2
73162.02, 12, 29, (0.2307151 0.45 0), 1.600715, -2
73163.02, 12, 29, (0.2307151 0.45 0), 1.380715, -2
73164.02, 12, 29, (0.2307151 0.45 0), 1.470715, -2
73165.02, 12, 29, (0.2307151 0.45 0), 1.850715, -2
73166.02, 12, 29, (0.2307151 0.45 0), 1.880715, -2
73167.02, 12, 29, (0.2307151 0.45 0), 1.880715, -2
73168.02, 12, 29, (0.2307151 0.45 0), 1.880715, -2
73169.02, 12, 29, (0.2307151 0.45 0), 1.650715, -2
73170.02, 12, 29, (0.2307151 0.45 0), 1.330715, -2
73171.02, 12, 29, (0.2307151 0.45 0), 1.149285, -2
73172.02, 12, 29, (0.2307151 0.45 0), 1.269285, -2
73173.02, 12, 29, (0.2307151 0.45 0), 1.269285, -2
73174.02, 12, 29, (0.2307151 0.45 0), 1.209285, -2
73175.02, 12, 29, (0.2307151 0.45 0), 1.049285, -2
73176.02, 12, 29, (0.2307151 0.45 0), 1.269285, -2
73177.02, 12, 29, (0.2307151 0.45 0), 1.269285, -2
73178.02, 12, 29, (0.2307151 0.45 0), 1.159285, -2
73179.02, 12, 29, (0.2307151 0.45 0), 0.8592854, -2
73180.02, 12, 29, (0.2307151 0.45 0), 0.5792853, -2
73181.02, 12, 29, (0.2307151 0.45 0), 0.5192853, -2
73182.02, 12, 29, (0.2307151 0.45 0), 0.5392854, -2
73183.02, 12, 29, (0.2307151 0.45 0), 0.8192853, -2
73184.02, 12, 29, (0.2307151 0.45 0), 0.5192853, -2
73185.02, 12, 29, (0.2307151 0.45 0), 0.5192853, -2
73186.02, 12, 29, (0.2307151 0.45 0), 0.5192853, -2
73187.02, 12, 29, (0.2307151 0.45 0), 0.5192853, -2
73188.02, 12, 29, (0.2307151 0.45 0), 0.5192853, -2
73189.02, 12, 29, (0.2307151 0.45 0), 0.5192853, -2
73190.02, 12, 29, (0.2307151 0.45 0), 0.5192853, -2
73191.02, 12, 29, (0.2307151 0.45 0), 0.5192853, -2
73192.02, 12, 29, (0.2307151 0.45 0), 0.5192853, -2
73193.02, 12, 29, (0.2307151 0.45 0), 0.5492854, -2
73194.02, 12, 29, (0.2307151 0.45 0), 0.8592854, -2
73195.02, 12, 29, (0.2307151 0.45 0), 1.179285, -2
73196.02, 12, 29, (0.2307151 0.45 0), 1.269285, -2
73197.02, 12, 29, (0.2307151 0.45 0), 1.269285, -2
73198.02, 12, 29, (0.2307151 0.45 0), 1.009285, -2
73199.02, 12, 29, (0.2307151 0.45 0), 0.6492853, -2
73200.02, 12, 39, (0.2307151 0.45 0), 0.4907148, -1
73201.02, 12, 65, (0.2307151 0.45 0), 0.7607149, -2
73202.02, 12, 65, (0.2307151 0.45 0), 1.050715, -2
73203.02, 12, 65, (0.2307151 0.45 0), 1.236673, -2
73204.02, 12, 65, (0.2307151 0.45 0), 1.236673, -2
73205.02, 12, 65, (0.2307151 0.45 0), 1.506673, -2
73206.02, 12, 65, (0.2307151 0.45 0), 1.666673, -2
73207.02, 12, 65, (0.2307151 0.45 0), 1.336673, -2
73208.02, 12, 65, (0.2307151 0.45 0), 1.136673, -2
73209.02, 12, 65, (0.2307151 0.45 0), 1.136673, -2
73210.02, 12, 65, (0.2307151 0.45 0), 1.136673, -2
73211.02, 12, 65, (0.2307151 0.45 0), 1.226673, -2
73212.02, 12, 65, (0.2307151 0.45 0), 1.546673, -2
73213.02, 12, 65, (0.2307151 0.45 0), 1.786673, -2
73214.02, 12, 65, (0.2307151 0.45 0), 1.846673, -2
73215.02, 12, 65, (0.2307151 0.45 0), 1.536673, -2
73216.02, 12, 65, (0.2307151 0.45 0), 1.256673, -2
73217.02, 12, 65, (0.2307151 0.45 0), 1.136673, -2
73218.02, 12, 65, (0.2307151 0.45 0), 1.436673, -2
73219.02, 12, 65, (0.2307151 0.45 0), 1.337025, -2
73220.02, 12, 65, (0.2307151 0.45 0), 1.007216, -2
73221.02, 12, 65, (0.2307151 0.45 0), 0.7519298, -2
73222.02, 12, 65, (0.2307151 0.45 0), 0.9457998, -2
73223.02, 10, 65, (0.2307151 0.45 0), 0.720715, -2
73224.02, 7, 107, (0.2307151 0.45 0), 0.3266728, -1
73225.02, 42, 0, (0.003333334 0.45 0), 0.6033334, -2
73226.02, 42, 0, (0.003333334 0.45 0), 0.6033334, -2
73227.02, 42, 0, (0.003333334 0.45 0), 0.6033334, -2
73228.02, 42, 0, (0.003333334 0.45 0), 0.5633333, -2
73229.02, 41, 0, (0.003333334 0.45 0), 0.4533333, -2
73230.02, 41, 0, (0.003333334 0.45 0), 0.4533333, -2
73231.02, 40, 0, (0.003333334 0.45 0), 0.7533333, -2
73232.02, 38, 0, (0.2033332 0.45 0), 1.283333, -2
73233.02, 35, 0, (0.2433332 0.45 0), 1.569291, -2
73234.02, 33, 0, (0.2433332 0.45 0), 1.839291, -2
73235.02, 33, 0, (0.2433332 0.45 0), 1.559291, -2
73236.02, 31, 0, (0.2433332 0.45 0), 1.17979, -2
73237.02, 29, 0, (0.02 0.45 0), 0.6264567, -1
73238.02, 29, 0, (-0.14 0.45 0), 0.738752, -1
73239.02, 29, 0, (-0.2199999 0.45 0), 0.9687519, -1
73240.02, 29, 0, (-0.2733332 0.45 0), 0.7620852, -1
73241.02, 27, 3, (-0.03333335 0.45 0), 0.7133334, -1
73242.02, 25, 11, (0.2199999 0.45 0), 0.5859579, -1
73243.02, 25, 11, (0.2433332 0.45 0), 0.6626246, -2
73244.02, 24, 11, (0.3033331 0.45 0), 0.7126247, -2
73245.02, 24, 11, (0.3033331 0.45 0), 0.4526247, -2
73246.02, 24, 11, (0.3033331 0.45 0), 0.4526247, -2
73247.02, 24, 11, (0.3033331 0.45 0), 0.4526247, -2
73248.02, 24, 11, (0.3033331 0.45 0), 0.4526247, -2
73249.02, 24, 11, (0.3033331 0.45 0), 0.7626246, -2
73250.02, 22, 11, (0.3033331 0.45 0), 1.022624, -2
73251.02, 21, 11, (0.3033331 0.45 0), 1.192624, -2
73252.02, 21, 11, (0.3033331 0.45 0), 0.9726245, -2
73253.02, 21, 11, (0.3033331 0.45 0), 1.152624, -2
73254.02, 21, 11, (0.3033331 0.45 0), 1.192624, -2
73255.02, 21, 11, (0.3033331 0.45 0), 1.192624, -2
73256.02, 19, 11, (0.3033331 0.45 0), 1.163333, -2
73257.02, 19, 11, (0.2499999 0.45 0), 1.18, -2
73258.02, 19, 11, (0.2499999 0.45 0), 1.25, -2
73259.02, 19, 11, (0.2499999 0.45 0), 1.05, -2
73260.02, 18, 11, (0.149953 0.4001275 0), 1.16008, -1
73261.02, 16, 11, (0.15 0.07346113 0), 1.153461, -1
73262.02, 15, 11, (0.1029425 0 0), 1.302942, -1
73263.02, 15, 11, (-0.2170574 0 0), 0.7929423, -1
73264.02, 15, 11, (-0.3003907 0 0), 0.8403909, -2
73265.02, 15, 11, (-0.02372417 0 0), 0.8162757, -1
73266.02, 15, 11, (0.1762758 0 0), 1.352234, -1
73267.02, 15, 11, (-0.1637241 0 0), 1.032234, -1
73268.02, 15, 11, (-0.5003905 0 0), 0.6955674, -2
73269.02, 15, 11, (-0.5003905 0 0), 0.6955674, -2
73270.02, 15, 13, (-0.5003905 0 0), 0.6155674, -1
73271.02, 15, 73, (-0.6 0.1410041 0), 0.3669622, -1
73272.02, 15, 133, (-0.6 0.1410041 0), 0.1910041, -1
73273.02, 15, 193, (-0.6 0.1410041 0), 0.4610038, -1
73274.02, 15, 238, (-0.6 0.1410041 0), 0.7650464, -2
73275.02, 15, 238, (-0.6 0.1410041 0), 1.035046, -2
73276.02, 15, 238, (-0.6 0.1410041 0), 1.035046, -2
73277.02, 15, 238, (-0.6 0.1410041 0), 0.7910041, -2
73278.02, 15, 272, (-0.6 0.1410041 0), 0.5050463, -1
73279.02, 15, 295, (-0.6 0.1410041 0), 0.6850461, -2
73280.02, 15, 352, (-0.6 0.1410041 0), 0.4350464, -1
73281.02, 15, 412, (-0.6 0.1410041 0), 0.6350462, -1
73282.02, 15, 440, (-0.6 0.1410041 0), 0.5150463, -1
73283.02, 15, 500, (-0.6 0.1410041 0), 0.6410039, -1
73284.02, 15, 506, (-0.6 0.1410041 0), 0.9110038, -2
73285.02, 15, 506, (-0.6 0.1410041 0), 1.036962, -2
73286.02, 14, 506, (-0.6 0.1410041 0), 1.151004, -2
73287.02, 13, 506, (-0.6 0.1410041 0), 1.421004, -2
73288.02, 13, 506, (-0.6 0.1410041 0), 1.471004, -2
73289.02, 13, 506, (-0.6 0.1410041 0), 1.221004, -2
73290.02, 13, 506, (-0.6 0.1410041 0), 0.8410043, -2
73291.02, 13, 532, (-0.6 0.1410041 0), 0.5210043, -1
73292.02, 11, 592, (-0.6 0.1410041 0), 0.3830382, -1
73293.02, 10, 592, (-0.6 0.1410041 0), 0.5830381, -2
73294.02, 10, 620, (-0.6 0.1410041 0), 0.3069619, -1
